Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
2510891,imr,COUNTRY,GHA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2008,,,,,DATASOURCE,DATASOURCE_EQ_DHS,62.4 [43.3-81.6],62.43865,43.25385,81.62345,,2022-05-26T12:09:56+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2511054,imr,COUNTRY,GNB,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GNBMICS201807,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,66.8 [56.4-77.2],66.77112,56.37805,77.16418,,2022-05-26T14:25:03+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2512717,imr,COUNTRY,CUB,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_CUBMICS201913,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:18:48+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2512833,imr,COUNTRY,VUT,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2007,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:37:25+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2513038,imr,COUNTRY,BDI,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_BDIDHS201615,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,44.3 [30.0-58.6],44.31616,30.02995,58.60236,,2022-05-26T14:14:55+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2513891,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201103,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,19.3 [9.6-29.0],19.27776,9.60264,28.95287,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:41:30+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2513919,imr,COUNTRY,PHL,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,50.2 [40.4-60.1],50.24527,40.37654,60.11399,,2022-05-26T12:27:40+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2515234,imr,COUNTRY,RWA,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ3,2019,,,,,DATASOURCE,DATASOURCE_EQ_DHS,30.7 [23.7-37.8],30.74118,23.70017,37.78218,,2022-05-26T13:02:41+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2516009,imr,COUNTRY,ETH,AFR,YEAR,Africa,EDUCATIONLEVEL,EDUCATIONLEVEL_SHLM,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,34.4 [13.6-55.2],34.42301,13.61643,55.22959,,2022-05-26T11:17:36+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2516189,imr,COUNTRY,BDI,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_BDIDHS201602,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,33.7 [21.6-45.8],33.68848,21.5785,45.79846,,2022-05-26T14:14:55+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2516415,imr,COUNTRY,TCD,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,80.6 [67.1-94.1],80.59708,67.05923,94.13491,,2022-05-26T12:03:09+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2516487,imr,COUNTRY,CPV,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_CPVRHS199805,1998,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T14:15:04+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2517477,imr,COUNTRY,COD,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:45:12+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2518026,imr,COUNTRY,COL,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,23.5 [14.5-32.5],23.47765,14.50275,32.45255,,2022-05-26T12:03:20+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2518265,imr,COUNTRY,LSO,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2009,,,,,DATASOURCE,DATASOURCE_EQ_DHS,94.5 [71.3-117.7],94.51292,71.31866,117.70718,,2022-05-26T12:16:39+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
2518453,imr,COUNTRY,ZAF,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,36.7 [18.3-55.2],36.71623,18.26512,55.16734,,2022-05-26T12:32:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2519612,imr,COUNTRY,SLE,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,2017,,,,,DATASOURCE,DATASOURCE_EQ_MICS,58.4 [50.4-66.3],58.35509,50.41004,66.30013,,2022-05-26T12:31:43+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2520057,imr,COUNTRY,NGA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,1999,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not available,2022-05-26T12:22:46+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
2521386,imr,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2010,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:55:38+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2521808,imr,COUNTRY,DZA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,9.6 [5.5-13.6],9.56608,5.48539,13.64677,,2022-05-26T11:56:22+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2521878,imr,COUNTRY,SLE,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2017,,,,,DATASOURCE,DATASOURCE_EQ_MICS,55.0 [44.8-65.2],55.01651,44.78673,65.24628,,2022-05-26T12:31:43+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2522576,imr,COUNTRY,MLI,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,178.6 [163.7-193.5],178.62881,163.71512,193.54251,,2022-05-26T11:03:55+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2523998,imr,COUNTRY,TTO,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:34:29+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2524051,imr,COUNTRY,KAZ,EUR,YEAR,Europe,AGEGROUP,AGEGROUP_YEARS15-19,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:03:09+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2524586,imr,COUNTRY,PER,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2014,,,,,DATASOURCE,DATASOURCE_EQ_DHS,0,0,0,0,,2022-05-26T12:26:44+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
2524848,imr,COUNTRY,BLZ,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ5,1991,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:46:33+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
2525199,imr,COUNTRY,SEN,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_SENDHS201011,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,62.9 [50.6-75.2],62.89663,50.59889,75.19436,,2022-05-26T14:45:45+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2526780,imr,COUNTRY,IDN,SEAR,YEAR,South-East Asia,WEALTHQUINTILE,WEALTHQUINTILE_WQ1,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,78.1 [68.0-88.2],78.09834,67.99995,88.19673,,2022-05-26T12:54:22+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2527628,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS199613,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,34.3 [23.8-44.8],34.33381,23.82147,44.84615,,2022-05-26T14:39:15+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2527727,imr,COUNTRY,COL,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_URB,1995,,,,,DATASOURCE,DATASOURCE_EQ_DHS,28.3 [23.5-33.2],28.34061,23.52781,33.15342,,2022-05-26T11:33:45+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
2527736,imr,COUNTRY,TCD,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS200405,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,152.6 [124.5-180.8],152.62491,124.47942,180.77039,,2022-05-26T14:17:13+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2529068,imr,COUNTRY,LBR,AFR,YEAR,Africa,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,105.0 [82.8-127.2],105.01495,82.83436,127.19552,,2022-05-26T12:56:27+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2529560,imr,COUNTRY,BLR,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_BLRMICS200502,2005,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:12:35+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2530132,imr,COUNTRY,NPL,SEAR,YEAR,South-East Asia,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,62.9 [40.1-85.7],62.89571,40.13705,85.65439,,2022-05-26T12:21:38+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2530346,imr,COUNTRY,TGO,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:33:58+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2530909,imr,COUNTRY,LSO,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_LSODHS200410,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,117.1 [91.2-143.0],117.12308,91.2206,143.02556,,2022-05-26T14:31:45+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2531453,imr,COUNTRY,HTI,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,70.0 [50.8-89.3],70.03909,50.82805,89.25011,,2022-05-26T12:53:37+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2532303,imr,COUNTRY,NIC,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_NICDHS200109,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,21.9 [14.0-29.8],21.90042,14.01396,29.78689,,2022-05-26T14:36:41+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2534078,imr,COUNTRY,HND,AMR,YEAR,Americas,EDUCATIONLEVEL,EDUCATIONLEVEL_PRLM,2001,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T11:18:57+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2534337,imr,COUNTRY,COG,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE07,2005,,,,,DATASOURCE,DATASOURCE_EQ_DHS,74.7 [53.5-95.9],74.66456,53.46686,95.86226,,2022-05-26T12:03:55+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
2534351,imr,COUNTRY,BFA,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE09,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:00:52+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2534663,imr,COUNTRY,UZB,EUR,YEAR,Europe,SEX,SEX_FMLE,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:48:55+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2535948,imr,COUNTRY,VNM,WPR,YEAR,Western Pacific,DHSMICSGEOREGION,DHSMICSGEOREGION_VNMMICS201302,2013,,,,,DATASOURCE,DATASOURCE_EQ_MICS,36.5 [24.6-48.4],36.49153,24.59438,48.38868,,2022-05-26T14:52:37+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2536290,imr,COUNTRY,CMR,AFR,YEAR,Africa,AGEGROUP,AGEGROUP_YEARS15-19,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,66.5 [54.7-78.3],66.48908,54.67217,78.30601,,2022-05-26T11:00:23+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2536633,imr,COUNTRY,CIV,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2011,,,,,DATASOURCE,DATASOURCE_EQ_DHS,93.3 [73.1-113.4],93.25579,73.08475,113.42682,,2022-05-26T12:05:16+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2537375,imr,COUNTRY,BGD,SEAR,YEAR,South-East Asia,SEX,SEX_FMLE,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,84.2 [76.3-92.1],84.20388,76.34348,92.06429,,2022-05-26T11:44:16+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2537617,imr,COUNTRY,CAF,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE02,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:02:37+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2537805,imr,COUNTRY,BGD,SEAR,YEAR,South-East Asia,EDUCATIONLEVEL,EDUCATIONLEVEL_NHLM,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:14:11+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2537991,imr,COUNTRY,KAZ,EUR,YEAR,Europe,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2015,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:36:12+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2538792,imr,COUNTRY,SLV,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_SLVRHS199304,1993,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T14:21:34+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
2539403,imr,COUNTRY,MRT,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_MRTMICS200706,2007,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T14:33:57+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2539747,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201225,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,17.6 [7.3-27.8],17.583,7.33628,27.82971,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:41:44+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2540955,imr,COUNTRY,DOM,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,54.5 [43.4-65.7],54.54342,43.43056,65.65628,,2022-05-26T12:50:17+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2541029,imr,COUNTRY,TZA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TZADHS201523,2015,,,,,DATASOURCE,DATASOURCE_EQ_DHS,No data,,,,Not reported - Estimate is based on fewer than 250 unweighted person-years of exposure to the risk of death,2022-05-26T14:51:53+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2541730,imr,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,DHSMICSGEOREGION,DHSMICSGEOREGION_IRQMICS201803,2018,,,,,DATASOURCE,DATASOURCE_EQ_MICS,11.5 [4.7-18.4],11.5437,4.67392,18.41348,,2022-05-26T14:29:31+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2542195,imr,COUNTRY,GTM,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2008,,,,,DATASOURCE,DATASOURCE_EQ_RHS,No data,,,,Not available,2022-05-26T12:10:36+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
2542205,imr,COUNTRY,ZWE,AFR,YEAR,Africa,SEX,SEX_FMLE,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,44.2 [37.6-50.8],44.22193,37.62791,50.81594,,2022-05-26T11:49:08+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2542845,imr,COUNTRY,TKM,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE05,2019,,,,,DATASOURCE,DATASOURCE_EQ_MICS,32.3 [17.8-46.8],32.27523,17.77946,46.771,,2022-05-26T12:35:30+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2543386,imr,COUNTRY,MWI,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_MWIMICS201301,2013,,,,,DATASOURCE,DATASOURCE_EQ_MICS,56.7 [43.5-69.9],56.67984,43.47157,69.88811,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:32:56+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2543761,imr,COUNTRY,ARM,EUR,YEAR,Europe,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,2000,,,,,DATASOURCE,DATASOURCE_EQ_DHS,59.8 [36.2-83.3],59.75217,36.17818,83.32617,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T11:56:46+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2543789,imr,COUNTRY,PER,AMR,YEAR,Americas,RESIDENCEAREATYPE,RESIDENCEAREATYPE_RUR,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,22.1 [18.1-26.0],22.07333,18.11115,26.03551,,2022-05-26T11:38:40+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2543941,imr,COUNTRY,PHL,WPR,YEAR,Western Pacific,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE01,1998,,,,,DATASOURCE,DATASOURCE_EQ_DHS,47.6 [39.6-55.7],47.62528,39.55316,55.6974,,2022-05-26T12:27:40+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
2544936,imr,COUNTRY,HTI,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE04,2012,,,,,DATASOURCE,DATASOURCE_EQ_DHS,51.8 [37.5-66.2],51.82197,37.47085,66.17309,,2022-05-26T12:12:10+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
2546053,imr,COUNTRY,PER,AMR,YEAR,Americas,SEX,SEX_MLE,2004,,,,,DATASOURCE,DATASOURCE_EQ_DHS,38.0 [28.0-48.1],38.03976,27.99709,48.08244,,2022-05-26T11:47:37+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
2546484,imr,COUNTRY,PRY,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE06,2016,,,,,DATASOURCE,DATASOURCE_EQ_MICS,8.5 [0.6-16.3],8.45164,0.59071,16.31258,,2022-05-26T12:25:09+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2547492,imr,COUNTRY,GUY,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE03,2006,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T12:11:31+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
2550219,imr,COUNTRY,GIN,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GINDHS201807,2018,,,,,DATASOURCE,DATASOURCE_EQ_DHS,50.5 [35.8-65.2],50.51136,35.77287,65.24985,,2022-05-26T14:24:51+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
2550399,imr,COUNTRY,UKR,EUR,YEAR,Europe,AGEGROUP,AGEGROUP_YEARS15-19,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,15.6 [0.1-31.1],15.565,0.05767,31.07234,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T11:07:30+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2551529,imr,COUNTRY,NIC,AMR,YEAR,Americas,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE08,1997,,,,,DATASOURCE,DATASOURCE_EQ_DHS,41.6 [23.0-60.1],41.57503,23.03335,60.1167,,2022-05-26T12:22:07+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
2553791,imr,COUNTRY,LBR,AFR,YEAR,Africa,SEX,SEX_MLE,2013,,,,,DATASOURCE,DATASOURCE_EQ_DHS,71.9 [63.1-80.7],71.91264,63.11906,80.70623,,2022-05-26T11:46:38+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
2554231,imr,COUNTRY,UGA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_UGADHS201608,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,71.9 [54.1-89.7],71.90213,54.06209,89.74217,,2022-05-26T14:50:19+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2554536,imr,COUNTRY,COL,AMR,YEAR,Americas,WEALTHQUINTILE,WEALTHQUINTILE_WQ2,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,18.6 [15.2-22.1],18.61084,15.1502,22.07148,,2022-05-26T12:48:58+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
2554762,imr,COUNTRY,NIC,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_NICDHS200104,2001,,,,,DATASOURCE,DATASOURCE_EQ_DHS,23.9 [11.2-36.6],23.92573,11.21912,36.63234,,2022-05-26T14:36:41+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2555746,imr,COUNTRY,GHA,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_GHAMICS201108,2011,,,,,DATASOURCE,DATASOURCE_EQ_MICS,65.6 [54.6-76.5],65.57915,54.64039,76.5179,,2022-05-26T14:23:56+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
2557454,imr,COUNTRY,ZAF,AFR,YEAR,Africa,WEALTHDECILE,WEALTHDECILE_WEALTHDECILE10,2016,,,,,DATASOURCE,DATASOURCE_EQ_DHS,16.8 [1.5-32.1],16.80594,1.46832,32.14356,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T12:32:08+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2557546,imr,COUNTRY,UKR,EUR,YEAR,Europe,DHSMICSGEOREGION,DHSMICSGEOREGION_UKRDHS200704,2007,,,,,DATASOURCE,DATASOURCE_EQ_DHS,18.4 [7.1-29.7],18.42543,7.10714,29.74373,Attention - Estimate is based on 250-499 unweighted person-years of exposure to the risk of death,2022-05-26T14:50:45+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2559463,imr,COUNTRY,KAZ,EUR,YEAR,Europe,AGEGROUP,AGEGROUP_YEARS15-19,2015,,,,,DATASOURCE,DATASOURCE_EQ_MICS,No data,,,,Not available,2022-05-26T11:03:11+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2560379,imr,COUNTRY,TCD,AFR,YEAR,Africa,DHSMICSGEOREGION,DHSMICSGEOREGION_TCDDHS199615,1996,,,,,DATASOURCE,DATASOURCE_EQ_DHS,99.4 [83.2-115.6],99.39752,83.20425,115.59081,,2022-05-26T14:17:06+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
2560402,imr,COUNTRY,PER,AMR,YEAR,Americas,DHSMICSGEOREGION,DHSMICSGEOREGION_PERDHS201014,2010,,,,,DATASOURCE,DATASOURCE_EQ_DHS,15.2 [5.5-24.8],15.16145,5.47929,24.8436,,2022-05-26T14:41:15+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
